eventId,note,systemId,metadata,executedAt,lineIndex,reconciliationKey,subSkuCode,economicEvent,transactionType,stripeTransferId,createdAt,amountCents,talentUserId,flowCode,transactionGroupId,financialStatement,currency,engagementId,skuCode,account,direction,id,created_date,updated_date,created_by_id,created_by,is_sample
"EVT-8KX8XG-48N8SQ","Extinction créance organisateur ENG-C7F6CR-WAYE3N — dépôt","LDG-32SFD7-KGAGM7","{""stripeEventId"":""pi_3TbUE72eLVUrCnnJ1b9bU7uo"",""txgId"":""TXG-ENC-C7F6CR-WAYE3N-9bU7uo"",""lineCount"":2}","","1","stripe:pi_3TbUE72eLVUrCnnJ1b9bU7uo","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T23:17:37.682Z","2000","","ENC-DEPOT","TXG-ENC-C7F6CR-WAYE3N-9bU7uo","FLUX","cad","ENG-C7F6CR-WAYE3N","SKU-COURTAGE","4110","CREDIT","6a162a13ec1971c7b0cfeefb","2026-05-26T23:17:39.105000","2026-05-26T23:17:39.105000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8KX8XG-48N8SQ","Encaissement dépôt Stripe — 20.00$","LDG-E584H8-QY54KX","{""stripeEventId"":""pi_3TbUE72eLVUrCnnJ1b9bU7uo"",""txgId"":""TXG-ENC-C7F6CR-WAYE3N-9bU7uo"",""lineCount"":2}","","0","stripe:pi_3TbUE72eLVUrCnnJ1b9bU7uo","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T23:17:37.682Z","2000","","ENC-DEPOT","TXG-ENC-C7F6CR-WAYE3N-9bU7uo","FLUX","cad","ENG-C7F6CR-WAYE3N","SKU-COURTAGE","5200","DEBIT","6a162a12c13a2430d557c184","2026-05-26T23:17:38.825000","2026-05-26T23:17:38.825000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-A5UAQF-65KCLX","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-VJNUVT-BABJJ2","{""transactionGroupId"":""TXG-ZWUD2V-2CY8QV"",""lineCount"":3}","","2","journal:placement-ENG-ZWUD2V-2CY8QV","SUB-COURT-100","placement_engagement","placement_engagement","","2026-05-26T23:14:55.700Z","1200","","","TXG-ZWUD2V-2CY8QV","BILAN","cad","ENG-ZWUD2V-2CY8QV","SKU-COURTAGE","4530","CREDIT","6a162971064ecc002f9984ee","2026-05-26T23:14:57.494000","2026-05-26T23:14:57.494000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-A5UAQF-65KCLX","Cachet net talent — 88.00$","LDG-JPT4WN-KZ3B2P","{""transactionGroupId"":""TXG-ZWUD2V-2CY8QV"",""lineCount"":3}","","1","journal:placement-ENG-ZWUD2V-2CY8QV","SUB-COURT-100","placement_engagement","placement_engagement","","2026-05-26T23:14:55.700Z","8800","","","TXG-ZWUD2V-2CY8QV","BILAN","cad","ENG-ZWUD2V-2CY8QV","SKU-COURTAGE","4310","CREDIT","6a1629711def70cce1c9b7fa","2026-05-26T23:14:57.330000","2026-05-26T23:14:57.330000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-A5UAQF-65KCLX","Placement ENG-ZWUD2V-2CY8QV — créance organisateur 100.00$","LDG-E68FKE-CQH3Z9","{""transactionGroupId"":""TXG-ZWUD2V-2CY8QV"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":10000,""commissionMrCents"":1200,""talentNetCents"":8800,""tauxPpm"":120000}}","","0","journal:placement-ENG-ZWUD2V-2CY8QV","SUB-COURT-100","placement_engagement","placement_engagement","","2026-05-26T23:14:55.700Z","10000","","","TXG-ZWUD2V-2CY8QV","BILAN","cad","ENG-ZWUD2V-2CY8QV","SKU-COURTAGE","4110","DEBIT","6a1629711fe3462282dc692e","2026-05-26T23:14:57.098000","2026-05-26T23:14:57.098000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GBJTBA-399ES6","Extinction créance organisateur ENG-WE66GU-AASWFD — dépôt","LDG-H9QTJ3-4R6C2B","{""stripeEventId"":""pi_3TbL3A2eLVUrCnnJ1sUq1oI2"",""txgId"":""TXG-ENC-WE66GU-AASWFD-Uq1oI2"",""lineCount"":2}","","1","stripe:pi_3TbL3A2eLVUrCnnJ1sUq1oI2","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T13:29:43.293Z","20000","","ENC-DEPOT","TXG-ENC-WE66GU-AASWFD-Uq1oI2","FLUX","cad","ENG-WE66GU-AASWFD","SKU-COURTAGE","4110","CREDIT","6a15a048937991672ae115d1","2026-05-26T13:29:44.471000","2026-05-26T13:29:44.471000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GBJTBA-399ES6","Encaissement dépôt Stripe — 200.00$","LDG-G55QDV-7DURYQ","{""stripeEventId"":""pi_3TbL3A2eLVUrCnnJ1sUq1oI2"",""txgId"":""TXG-ENC-WE66GU-AASWFD-Uq1oI2"",""lineCount"":2}","","0","stripe:pi_3TbL3A2eLVUrCnnJ1sUq1oI2","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T13:29:43.293Z","20000","","ENC-DEPOT","TXG-ENC-WE66GU-AASWFD-Uq1oI2","FLUX","cad","ENG-WE66GU-AASWFD","SKU-COURTAGE","5200","DEBIT","6a15a048a18458bd6cdb0619","2026-05-26T13:29:44.231000","2026-05-26T13:29:44.231000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GBJTBA-399ES6","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-246FC9-WB3KZ7","{""transactionGroupId"":""TXG-WE66GU-AASWFD"",""lineCount"":3}","","2","journal:placement-ENG-WE66GU-AASWFD","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T13:29:14.679Z","12000","","","TXG-WE66GU-AASWFD","BILAN","cad","ENG-WE66GU-AASWFD","SKU-COURTAGE","4530","CREDIT","6a15a02c4fdb57804bb1382b","2026-05-26T13:29:16.725000","2026-05-26T13:29:16.725000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GBJTBA-399ES6","Cachet net talent — 880.00$","LDG-PGJV32-L8AY5J","{""transactionGroupId"":""TXG-WE66GU-AASWFD"",""lineCount"":3}","","1","journal:placement-ENG-WE66GU-AASWFD","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T13:29:14.679Z","88000","","","TXG-WE66GU-AASWFD","BILAN","cad","ENG-WE66GU-AASWFD","SKU-COURTAGE","4310","CREDIT","6a15a02c238ba40928bf4c60","2026-05-26T13:29:16.545000","2026-05-26T13:29:16.545000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GBJTBA-399ES6","Placement ENG-WE66GU-AASWFD — créance organisateur 1000.00$","LDG-T56WBY-TPLUBS","{""transactionGroupId"":""TXG-WE66GU-AASWFD"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":100000,""commissionMrCents"":12000,""talentNetCents"":88000,""tauxPpm"":120000}}","","0","journal:placement-ENG-WE66GU-AASWFD","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T13:29:14.679Z","100000","","","TXG-WE66GU-AASWFD","BILAN","cad","ENG-WE66GU-AASWFD","SKU-COURTAGE","4110","DEBIT","6a15a02c40cad7d2d84afef6","2026-05-26T13:29:16.261000","2026-05-26T13:29:16.261000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Extinction frais Stripe différés 4190 → charge 6110 reconnue.","LDG-9DBWJL-5AVFXC","{""piloteEvent"":""Event-0B"",""decision"":""Frédérik Gélin, 26 mai 2026 — Option 1: régularisation append-only"",""stripeDetails"":[{""stripeId"":""txn_3TbIRu2eLVUrCnnJ1Krb5WoA"",""phase"":""depot"",""gross"":10000,""fee"":400},{""stripeId"":""txn_3TbJ2w2eLVUrCnnJ0E4zvEOC"",""phase"":""balance"",""gross"":40000,""fee"":1510}],""doctrine"":""payment_fees_tax_treatment=DEBOURS, LedgerCodeMap 4190/6110""}","","1","stripe-fees:ENG-H5V66Q-WBJ7N2","SUB-COURT-FEE","regularisation","regularisation_stripe_fees","","2026-05-26T13:21:12.680Z","1910","","","TXG-FEES-EXP-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4190","CREDIT","6a159e4a4e485b8b0a90027b","2026-05-26T13:21:14.085000","2026-05-26T13:21:14.085000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Frais Stripe reconnus en charge — 2,9% sur 500$ + 0,30$ × 2 = 19,10$ (doctrine DEBOURS).","LDG-97CLVX-28T39W","{""piloteEvent"":""Event-0B"",""decision"":""Frédérik Gélin, 26 mai 2026 — Option 1: régularisation append-only"",""stripeDetails"":[{""stripeId"":""txn_3TbIRu2eLVUrCnnJ1Krb5WoA"",""phase"":""depot"",""gross"":10000,""fee"":400},{""stripeId"":""txn_3TbJ2w2eLVUrCnnJ0E4zvEOC"",""phase"":""balance"",""gross"":40000,""fee"":1510}],""doctrine"":""payment_fees_tax_treatment=DEBOURS, LedgerCodeMap 4190/6110""}","","0","stripe-fees:ENG-H5V66Q-WBJ7N2","SUB-COURT-FEE","regularisation","regularisation_stripe_fees","","2026-05-26T13:21:12.680Z","1910","","","TXG-FEES-EXP-H5V66Q-WBJ7N2","RESULTAT","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","6110","DEBIT","6a159e492c6d35af9ac2ec25","2026-05-26T13:21:13.891000","2026-05-26T13:21:13.891000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Correction 5200 surévalué — ramène Stripe en attente de 500,00$ à 480,90$ (net réel).","LDG-3X7BYV-NWW8D2","{""piloteEvent"":""Event-0B"",""decision"":""Frédérik Gélin, 26 mai 2026 — Option 1: régularisation append-only"",""stripeDetails"":[{""stripeId"":""txn_3TbIRu2eLVUrCnnJ1Krb5WoA"",""phase"":""depot"",""gross"":10000,""fee"":400},{""stripeId"":""txn_3TbJ2w2eLVUrCnnJ0E4zvEOC"",""phase"":""balance"",""gross"":40000,""fee"":1510}],""doctrine"":""payment_fees_tax_treatment=DEBOURS, LedgerCodeMap 4190/6110""}","","1","stripe-fees:ENG-H5V66Q-WBJ7N2","SUB-COURT-FEE","regularisation","regularisation_stripe_fees","","2026-05-26T13:21:12.680Z","1910","","ENC-CORR","TXG-FEES-CORR-H5V66Q-WBJ7N2","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","5200","CREDIT","6a159e4923118f600382a7ec","2026-05-26T13:21:13.756000","2026-05-26T13:21:13.756000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Frais Stripe différés — 4,00$+15,10$=19,10$ prélevés par Stripe non gravés à l'encaissement. Correction pilote.","LDG-VT77UA-SPTUDL","{""piloteEvent"":""Event-0B"",""decision"":""Frédérik Gélin, 26 mai 2026 — Option 1: régularisation append-only"",""stripeDetails"":[{""stripeId"":""txn_3TbIRu2eLVUrCnnJ1Krb5WoA"",""phase"":""depot"",""gross"":10000,""fee"":400},{""stripeId"":""txn_3TbJ2w2eLVUrCnnJ0E4zvEOC"",""phase"":""balance"",""gross"":40000,""fee"":1510}],""doctrine"":""payment_fees_tax_treatment=DEBOURS, LedgerCodeMap 4190/6110""}","","0","stripe-fees:ENG-H5V66Q-WBJ7N2","SUB-COURT-FEE","regularisation","regularisation_stripe_fees","","2026-05-26T13:21:12.680Z","1910","","","TXG-FEES-CORR-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4190","DEBIT","6a159e4954867db3192db5fd","2026-05-26T13:21:13.608000","2026-05-26T13:21:13.608000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Sortie fonds Stripe → talent 012 (méthode manuelle — DEC-PAYOUT)","LDG-9CVGV8-8CEVEP","{""txgId"":""TXG-PAYOUT-MANUAL-H5V66Q-WBJ7N2"",""payoutMethod"":""manual_interac""}","","1","manual:ENG-H5V66Q-WBJ7N2","SUB-COURT-PAYOUT","payout_talent","payout_executed","","2026-05-26T13:21:03.992Z","44000","","DEC-PAYOUT","TXG-PAYOUT-MANUAL-H5V66Q-WBJ7N2","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","5100","CREDIT","6a159e41902666a5c4bf5cee","2026-05-26T13:21:05.242000","2026-05-26T13:21:05.242000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Payout talent 012 — dette éteinte 440.00$ (virement manuel hors-Stripe, pilote E2E)","LDG-VC7CH7-DV833Q","{""txgId"":""TXG-PAYOUT-MANUAL-H5V66Q-WBJ7N2"",""payoutMethod"":""manual_interac"",""piloteEvent"":""Event-0B"",""decision"":""Frédérik Gélin, 26 mai 2026 — Option A: virement hors-Stripe""}","","0","manual:ENG-H5V66Q-WBJ7N2","SUB-COURT-PAYOUT","payout_talent","payout_executed","","2026-05-26T13:21:03.992Z","44000","","","TXG-PAYOUT-MANUAL-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4310","DEBIT","6a159e40f3e58e2803453b62","2026-05-26T13:21:04.887000","2026-05-26T13:21:04.887000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Revenu courtage reconnu — engagement ENG-H5V66Q-WBJ7N2 archivé","LDG-48YAEW-HJV5J8","{""txgId"":""TXG-REV-H5V66Q-WBJ7N2"",""lineCount"":2}","","1","journal:recognition-ENG-H5V66Q-WBJ7N2","SUB-COURT-REVENU","reconnaissance_revenu","revenue_recognition","","2026-05-26T12:28:40.338Z","6000","","","TXG-REV-H5V66Q-WBJ7N2","RESULTAT","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","7110","CREDIT","6a1591f8086dab7f1706bc79","2026-05-26T12:28:40.691000","2026-05-26T12:28:40.691000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Libération escrow commission MR — 60.00$ reconnu","LDG-F2PP8A-TFVFLC","{""txgId"":""TXG-REV-H5V66Q-WBJ7N2"",""lineCount"":2,""commissionCents"":6000}","","0","journal:recognition-ENG-H5V66Q-WBJ7N2","SUB-COURT-REVENU","reconnaissance_revenu","revenue_recognition","","2026-05-26T12:28:40.338Z","6000","","","TXG-REV-H5V66Q-WBJ7N2","RESULTAT","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4530","DEBIT","6a1591f848a413e69b16aab7","2026-05-26T12:28:40.456000","2026-05-26T12:28:40.456000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Extinction créance organisateur ENG-H5V66Q-WBJ7N2 — balance","LDG-XPA9M2-QDWJZL","{""stripeEventId"":""pi_3TbJ2w2eLVUrCnnJ0ziYoT7k"",""txgId"":""TXG-ENC-H5V66Q-WBJ7N2-iYoT7k"",""lineCount"":2}","","1","stripe:pi_3TbJ2w2eLVUrCnnJ0ziYoT7k","SUB-COURT-BALANCE","encaissement_balance","encaissement_solde","","2026-05-26T11:21:20.784Z","40000","","ENC-BALANCE","TXG-ENC-H5V66Q-WBJ7N2-iYoT7k","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4110","CREDIT","6a15823267f643e9ca3c5cb6","2026-05-26T11:21:22.101000","2026-05-26T11:21:22.101000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Encaissement balance Stripe — 400.00$","LDG-63HHR4-6DZZ3X","{""stripeEventId"":""pi_3TbJ2w2eLVUrCnnJ0ziYoT7k"",""txgId"":""TXG-ENC-H5V66Q-WBJ7N2-iYoT7k"",""lineCount"":2}","","0","stripe:pi_3TbJ2w2eLVUrCnnJ0ziYoT7k","SUB-COURT-BALANCE","encaissement_balance","encaissement_solde","","2026-05-26T11:21:20.784Z","40000","","ENC-BALANCE","TXG-ENC-H5V66Q-WBJ7N2-iYoT7k","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","5200","DEBIT","6a1582316c5818f35cfe026d","2026-05-26T11:21:21.856000","2026-05-26T11:21:21.856000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Extinction créance organisateur ENG-H5V66Q-WBJ7N2 — dépôt","LDG-E8LUQF-6QR4M6","{""stripeEventId"":""pi_3TbIRu2eLVUrCnnJ1NVWDGaj"",""txgId"":""TXG-ENC-H5V66Q-WBJ7N2-VWDGaj"",""lineCount"":2}","","1","stripe:pi_3TbIRu2eLVUrCnnJ1NVWDGaj","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T10:43:05.295Z","10000","","ENC-DEPOT","TXG-ENC-H5V66Q-WBJ7N2-VWDGaj","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4110","CREDIT","6a15793a7e1fce97122774fb","2026-05-26T10:43:06.659000","2026-05-26T10:43:06.659000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Encaissement dépôt Stripe — 100.00$","LDG-KWZ7ZS-J7S5LH","{""stripeEventId"":""pi_3TbIRu2eLVUrCnnJ1NVWDGaj"",""txgId"":""TXG-ENC-H5V66Q-WBJ7N2-VWDGaj"",""lineCount"":2}","","0","stripe:pi_3TbIRu2eLVUrCnnJ1NVWDGaj","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-26T10:43:05.295Z","10000","","ENC-DEPOT","TXG-ENC-H5V66Q-WBJ7N2-VWDGaj","FLUX","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","5200","DEBIT","6a15793a06b8b9a8aecf0ead","2026-05-26T10:43:06.418000","2026-05-26T10:43:06.418000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-9HJHGN-D6CW33","{""transactionGroupId"":""TXG-H5V66Q-WBJ7N2"",""lineCount"":3}","","2","journal:placement-ENG-H5V66Q-WBJ7N2","SUB-COURT-01","placement_engagement","placement_engagement","","2026-05-26T10:42:40.440Z","6000","","","TXG-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4530","CREDIT","6a157922688522558f5742e5","2026-05-26T10:42:42.200000","2026-05-26T10:42:42.200000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Cachet net talent — 440.00$","LDG-GV2MM5-FVUR3Q","{""transactionGroupId"":""TXG-H5V66Q-WBJ7N2"",""lineCount"":3}","","1","journal:placement-ENG-H5V66Q-WBJ7N2","SUB-COURT-01","placement_engagement","placement_engagement","","2026-05-26T10:42:40.440Z","44000","","","TXG-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4310","CREDIT","6a1579217ec3182c9b0c83d4","2026-05-26T10:42:41.971000","2026-05-26T10:42:41.971000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8SMQ5D-2UMA6W","Placement ENG-H5V66Q-WBJ7N2 — créance organisateur 500.00$","LDG-67VZ3B-92UM7D","{""transactionGroupId"":""TXG-H5V66Q-WBJ7N2"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":50000,""commissionMrCents"":6000,""talentNetCents"":44000,""tauxPpm"":120000}}","","0","journal:placement-ENG-H5V66Q-WBJ7N2","SUB-COURT-01","placement_engagement","placement_engagement","","2026-05-26T10:42:40.440Z","50000","","","TXG-H5V66Q-WBJ7N2","BILAN","cad","ENG-H5V66Q-WBJ7N2","SKU-COURTAGE","4110","DEBIT","6a157921d6f53a928c927182","2026-05-26T10:42:41.745000","2026-05-26T10:42:41.745000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-VGGTKP-D6LCDH","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-3L9T96-26TBX3","{""transactionGroupId"":""TXG-DE7N8P-J43SUH"",""lineCount"":3}","","2","journal:placement-ENG-DE7N8P-J43SUH","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T10:41:01.191Z","6000","","","TXG-DE7N8P-J43SUH","BILAN","cad","ENG-DE7N8P-J43SUH","SKU-COURTAGE","4530","CREDIT","6a1578be1428d5bea5154e38","2026-05-26T10:41:02.756000","2026-05-26T10:41:02.756000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-VGGTKP-D6LCDH","Cachet net talent — 440.00$","LDG-37EBUY-VLHJ28","{""transactionGroupId"":""TXG-DE7N8P-J43SUH"",""lineCount"":3}","","1","journal:placement-ENG-DE7N8P-J43SUH","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T10:41:01.191Z","44000","","","TXG-DE7N8P-J43SUH","BILAN","cad","ENG-DE7N8P-J43SUH","SKU-COURTAGE","4310","CREDIT","6a1578be6b9dabf879a2f95b","2026-05-26T10:41:02.596000","2026-05-26T10:41:02.596000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-VGGTKP-D6LCDH","Placement ENG-DE7N8P-J43SUH — créance organisateur 500.00$","LDG-9C2XJP-ND2PFZ","{""transactionGroupId"":""TXG-DE7N8P-J43SUH"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":50000,""commissionMrCents"":6000,""talentNetCents"":44000,""tauxPpm"":120000}}","","0","journal:placement-ENG-DE7N8P-J43SUH","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-26T10:41:01.191Z","50000","","","TXG-DE7N8P-J43SUH","BILAN","cad","ENG-DE7N8P-J43SUH","SKU-COURTAGE","4110","DEBIT","6a1578bea698e4d9e4555e81","2026-05-26T10:41:02.356000","2026-05-26T10:41:02.356000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Correction encaissement_depot ENG-RWCJXU-3BW5WX — extinction créance organisateur 4110 (D-038) — 60.00$","LDG-BV7JCF-9VJWAU","{""originalTxgId"":""TXG-ENC-RWCJXU-3BW5WX-W41TO6"",""originalEconomicEvent"":""encaissement_depot"",""correctionReason"":""webhook_v3_credited_4335_instead_of_4110"",""doctrineRef"":""D-038"",""scriptVersion"":""correction-encaissements-4335-to-4110@v1""}","","1","reversal:TXG-ENC-RWCJXU-3BW5WX-W41TO6","SUB-COURT-DEPOT","regularisation","reversal","","2026-05-26T10:33:24.494Z","6000","","","TXG-CORR-ENC-RWCJXU-3BW5WX-W41TO6","BILAN","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4110","CREDIT","6a1576f505ce2c0776e63423","2026-05-26T10:33:25.547000","2026-05-26T10:33:25.547000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Correction encaissement_depot ENG-RWCJXU-3BW5WX — neutralisation 4335 (clearing v3 erroné) — 60.00$","LDG-25X9BY-493TV8","{""originalTxgId"":""TXG-ENC-RWCJXU-3BW5WX-W41TO6"",""originalEconomicEvent"":""encaissement_depot"",""correctionReason"":""webhook_v3_credited_4335_instead_of_4110"",""doctrineRef"":""D-038"",""scriptVersion"":""correction-encaissements-4335-to-4110@v1""}","","0","reversal:TXG-ENC-RWCJXU-3BW5WX-W41TO6","SUB-COURT-DEPOT","regularisation","reversal","","2026-05-26T10:33:24.494Z","6000","","","TXG-CORR-ENC-RWCJXU-3BW5WX-W41TO6","BILAN","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4335","DEBIT","6a1576f58a67b1e0b884df89","2026-05-26T10:33:25.376000","2026-05-26T10:33:25.376000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Correction encaissement_depot ENG-ZFRSMB-M6MBS9 — extinction créance organisateur 4110 (D-038) — 200.00$","LDG-4LSUQ4-ZVW3DP","{""originalTxgId"":""TXG-ENC-ZFRSMB-M6MBS9-IQnEpj"",""originalEconomicEvent"":""encaissement_depot"",""correctionReason"":""webhook_v3_credited_4335_instead_of_4110"",""doctrineRef"":""D-038"",""scriptVersion"":""correction-encaissements-4335-to-4110@v1""}","","1","reversal:TXG-ENC-ZFRSMB-M6MBS9-IQnEpj","SUB-COURT-DEPOT","regularisation","reversal","","2026-05-26T10:33:23.945Z","20000","","","TXG-CORR-ENC-ZFRSMB-M6MBS9-IQnEpj","BILAN","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4110","CREDIT","6a1576f55483aae136f5a2a6","2026-05-26T10:33:25.083000","2026-05-26T10:33:25.083000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Correction encaissement_depot ENG-ZFRSMB-M6MBS9 — neutralisation 4335 (clearing v3 erroné) — 200.00$","LDG-KRE8U9-ED83LC","{""originalTxgId"":""TXG-ENC-ZFRSMB-M6MBS9-IQnEpj"",""originalEconomicEvent"":""encaissement_depot"",""correctionReason"":""webhook_v3_credited_4335_instead_of_4110"",""doctrineRef"":""D-038"",""scriptVersion"":""correction-encaissements-4335-to-4110@v1""}","","0","reversal:TXG-ENC-ZFRSMB-M6MBS9-IQnEpj","SUB-COURT-DEPOT","regularisation","reversal","","2026-05-26T10:33:23.945Z","20000","","","TXG-CORR-ENC-ZFRSMB-M6MBS9-IQnEpj","BILAN","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4335","DEBIT","6a1576f4a79ef0a9b4448ef3","2026-05-26T10:33:24.886000","2026-05-26T10:33:24.886000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Clearing encaissement dépôt — affectation engagement ENG-ZFRSMB-M6MBS9","LDG-NET9UZ-NGGLAQ","{""stripeEventId"":""pi_3Tb5lm2eLVUrCnnJ0UIQnEpj"",""txgId"":""TXG-ENC-ZFRSMB-M6MBS9-IQnEpj"",""lineCount"":2}","","1","stripe:pi_3Tb5lm2eLVUrCnnJ0UIQnEpj","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-25T21:10:45.132Z","20000","","ENC-DEPOT","TXG-ENC-ZFRSMB-M6MBS9-IQnEpj","FLUX","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4335","CREDIT","6a14bad6776224fe8439a7b0","2026-05-25T21:10:46.744000","2026-05-25T21:10:46.744000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
